mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
40.48532562255859,1.1310509717793242,1.253715944290161,0.2821846475400829,200,10,6,30,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_depth': 30, 'bootstrap': True}",0.7835091832747166,0.9034779210629152,0.8960531457600626,0.8980070339976554,0.8960531457600626,0.8754200859710826,0.046035796241984714,62
63.9395233631134,1.1235374494387385,1.1552332401275636,0.12908241464444573,500,5,1,10,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': False}",0.6768268855021493,0.8069558421258304,0.807346619773349,0.8276670574443142,0.8069558421258304,0.7851504493942947,0.05474536827572487,89
22.073876237869264,1.1616300774753368,1.0626936912536622,0.16565400329135901,100,15,4,30,True,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': True}",0.788589292692458,0.9050410316529894,0.9034779210629152,0.9066041422430637,0.905431809300508,0.881828839390387,0.046630499665680246,53
105.59462847709656,5.574038849157845,1.3842516899108888,0.19246034311754506,300,5,4,50,False,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 50, 'bootstrap': False}",0.8085189527159047,0.93747557639703,0.9312231340367331,0.9378663540445487,0.9355216881594373,0.9101211410707307,0.050855773621125,13
22.77357268333435,0.3937041585823527,0.9984753131866455,0.07008380208107066,100,2,8,40,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_depth': 40, 'bootstrap': True}",0.7756936303243455,0.8925361469323955,0.8972254787026183,0.895662368112544,0.8968347010550997,0.8715904650254005,0.04797667431871788,65
56.22465934753418,1.0923455319174182,1.1721967697143554,0.10675718330942144,300,15,6,30,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_depth': 30, 'bootstrap': True}",0.779601406799531,0.8952715904650254,0.8976162563501368,0.9003516998827668,0.8980070339976554,0.8741695974990231,0.047311538708125676,64
73.51859650611877,0.7831422498479511,1.3817409992218017,0.30085440915005585,400,20,4,30,True,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': True}",0.788589292692458,0.9062133645955451,0.9023055881203595,0.902696365767878,0.9038686987104337,0.880734661977335,0.04609281573385004,55
115.11280212402343,2.777864793576499,1.338296365737915,0.0965805246261136,500,15,2,20,False,"{'n_estimators': 500, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': False}",0.7753028526768269,0.8991793669402111,0.8901914810472841,0.8972254787026183,0.8944900351699883,0.8712778429073857,0.048082232006834445,66
65.18246183395385,2.5005881445321365,1.3190735816955566,0.1901027497864612,300,10,2,30,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_depth': 30, 'bootstrap': True}",0.7956232903477921,0.9214536928487691,0.915201250488472,0.9198905822586948,0.9237983587338804,0.8951934349355216,0.04986445281662068,37
47.26443390846252,2.2410404283630325,1.1613580703735351,0.15761353144747078,200,15,2,40,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_depth': 40, 'bootstrap': True}",0.8069558421258304,0.9288784681516217,0.9253614693239547,0.930441578741696,0.9277061352090661,0.9038686987104338,0.04848478289013346,24
22.475324296951293,1.2062336559788593,1.0429972648620605,0.15303476901722224,100,20,6,40,True,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 6, 'max_depth': 40, 'bootstrap': True}",0.7854630715123095,0.9062133645955451,0.9007424775302852,0.9042594763579523,0.9038686987104337,0.8801094177413052,0.047355672976911685,57
40.69938974380493,1.0984399109043925,1.192983865737915,0.1272820020636726,200,15,4,30,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': True}",0.7870261821023837,0.9069949198905822,0.9046502540054708,0.905431809300508,0.9073856975381008,0.8822977725674092,0.04764629281902287,52
35.79900751113892,0.9618447061184547,0.9624289989471435,0.07729095357046328,100,10,4,40,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 40, 'bootstrap': False}",0.8014849550605705,0.9308323563892146,0.9269245799140289,0.9292692457991403,0.9323954669792888,0.9041813208284486,0.05137999434523299,22
128.38558406829833,5.288445915199339,1.3601004600524902,0.07651322999815974,400,15,4,40,False,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_depth': 40, 'bootstrap': False}",0.8018757327080891,0.9331770222743259,0.9280969128565846,0.9320046893317703,0.9316139116842517,0.9053536537710043,0.0517666971292159,21
38.23133397102356,1.138850836836196,1.0274580478668214,0.13330257928723951,100,10,4,50,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 50, 'bootstrap': False}",0.8081281750683861,0.93747557639703,0.9273153575615475,0.9394294646346228,0.930441578741696,0.9085580304806566,0.050410619457393224,17
46.04216508865356,1.2126482818343687,0.9768558025360108,0.016520731091874383,200,5,6,20,False,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_depth': 20, 'bootstrap': False}",0.7674872997264557,0.8851113716295428,0.8839390386869871,0.8905822586948027,0.8815943728018757,0.8617428683079329,0.047220041940186704,76
66.28653163909912,2.8864012861395776,1.3563719749450684,0.19730854714842067,300,15,1,30,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': True}",0.7991402891754592,0.9269245799140289,0.9171551387260649,0.9261430246189918,0.9257522469714732,0.8990230558812037,0.05006750826058784,30
14.150578451156616,0.8897881861573528,0.993766450881958,0.10515700542408361,50,20,8,20,False,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_depth': 20, 'bootstrap': False}",0.7499023055881203,0.861664712778429,0.864400156311059,0.8761234857366159,0.8776865963266901,0.8459554513481828,0.048435876593211184,86
8.898142194747924,0.6558124455298231,0.8175691127777099,0.22952851595793394,100,15,8,10,True,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 10, 'bootstrap': True}",0.6545525595935913,0.7721766314966784,0.7690504103165299,0.7909339585775693,0.7831184056271981,0.7539663931223134,0.05031638178966504,100
35.270880460739136,2.96227801163633,0.992571210861206,0.14446652210991315,100,2,4,40,False,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 40, 'bootstrap': False}",0.8007033997655334,0.9339585775693631,0.9284876905041032,0.9316139116842517,0.9347401328644002,0.9059007424775304,0.052643652520319446,19
32.94569501876831,1.2400285867832184,1.029296636581421,0.11907266009568383,100,10,8,40,False,"{'n_estimators': 100, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_depth': 40, 'bootstrap': False}",0.7889800703399765,0.9159828057835092,0.9144196951934349,0.908948808128175,0.9140289175459164,0.8884720593982024,0.04980206239451064,46
27.150048589706422,1.4704293344107653,1.285335111618042,0.22300204600893597,100,15,1,40,True,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_depth': 40, 'bootstrap': True}",0.8096912856584604,0.9370847987495116,0.9347401328644002,0.9323954669792888,0.9331770222743259,0.9094177413051974,0.04988894636507962,15
147.29357452392577,5.818079669279863,1.6114012718200683,0.24556904247355935,500,10,4,30,False,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': False}",0.7944509574052364,0.9234075810863619,0.9187182493161391,0.9202813599062134,0.9245799140289176,0.8962876123485737,0.05096172038969837,35
15.63504114151001,0.8578579986237824,1.1966774463653564,0.11572152663498547,50,2,4,40,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': 40, 'bootstrap': True}",0.7909339585775693,0.9136381398983978,0.9109026963657679,0.9171551387260649,0.9202813599062134,0.8905822586948027,0.049924807715983364,45
106.07373046875,1.7850973170455129,1.5429457187652589,0.38317862653019186,400,10,8,30,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_depth': 30, 'bootstrap': False}",0.782336850332161,0.9081672528331379,0.9066041422430637,0.9011332551778038,0.9034779210629152,0.8803438843298164,0.04906424622753922,56
252.47975177764891,43.46678201994719,1.5421741008758545,0.11517438406601908,500,2,1,30,False,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': False}",0.7905431809300508,0.9417741305197342,0.9335677999218445,0.9382571316920673,0.9394294646346228,0.9087143415396639,0.0591460268784167,16
18.768312311172487,1.6926861039955763,0.8884727954864502,0.07751172128744574,50,2,6,50,False,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_depth': 50, 'bootstrap': False}",0.7991402891754592,0.9277061352090661,0.9202813599062134,0.9226260257913247,0.9234075810863619,0.8986322782336851,0.04980390212975775,31
61.770083570480345,1.8149469559880553,1.2506814479827881,0.11204813095677976,400,15,2,20,True,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_depth': 20, 'bootstrap': True}",0.7733489644392341,0.8835482610394686,0.8851113716295428,0.8890191481047284,0.8882375928096913,0.8638530676045331,0.04529623715373643,73
89.73041787147523,2.222654995001463,1.3459588527679442,0.05345414452295569,500,5,6,30,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_depth': 30, 'bootstrap': True}",0.7807737397420867,0.8999609222352482,0.8968347010550997,0.9003516998827668,0.8991793669402111,0.8754200859710825,0.047338901640514276,63
111.54806361198425,5.010872250251239,1.4406916141510009,0.06497202427660698,500,2,4,,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_depth': None, 'bootstrap': True}",0.7971864009378663,0.9323954669792888,0.924189136381399,0.9273153575615475,0.9280969128565846,0.9018366549433374,0.05239067763576753,27
83.00161867141723,1.2474525262193337,1.2090402603149415,0.08372644595408255,400,20,8,20,False,"{'n_estimators': 400, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_depth': 20, 'bootstrap': False}",0.7584994138335287,0.8761234857366159,0.8757327080890973,0.8808128175068386,0.8776865963266901,0.8537710042985541,0.04766936335468719,84
11.068434762954713,0.3348592673238305,0.9987464427947998,0.20507464914344553,50,20,1,20,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_depth': 20, 'bootstrap': True}",0.7639703008987886,0.88042203985932,0.88042203985932,0.8819851504493943,0.8847205939820242,0.8583040250097694,0.04719299838910358,80
8.218306398391723,0.7684682418874726,0.862080430984497,0.18466835518999175,50,20,4,10,False,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': False}",0.6553341148886284,0.7733489644392341,0.788589292692458,0.7928878468151622,0.7936694021101993,0.7607659241891365,0.0532217923818433,97
137.73642497062684,6.715629517772004,1.5141029357910156,0.1927095120320238,500,15,8,40,False,"{'n_estimators': 500, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 40, 'bootstrap': False}",0.7917155138726065,0.9202813599062134,0.9163735834310277,0.9120750293083235,0.9159828057835092,0.8912856584603361,0.04985281416540603,43
42.07403402328491,0.4115910338592177,1.2058472156524658,0.1107547109615258,500,5,6,10,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 6, 'max_depth': 10, 'bootstrap': True}",0.659241891363814,0.7854630715123095,0.7854630715123095,0.8022665103556077,0.788589292692458,0.7642047674872996,0.05284758780456855,94
151.45980706214905,25.406410595909257,1.4586093425750732,0.47530400476002205,300,2,1,30,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': False}",0.7905431809300508,0.94021101992966,0.9323954669792888,0.9347401328644002,0.9386479093395858,0.9073075420085971,0.05844779640366479,18
117.91302223205567,7.607196596204527,1.4897225856781007,0.12716321112828208,400,5,1,40,True,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 40, 'bootstrap': True}",0.7971864009378663,0.9409925752246971,0.9378663540445487,0.9417741305197342,0.9413833528722158,0.9118405627198124,0.05734379372226048,12
70.39184803962708,3.606709141146669,1.2005889415740967,0.13886799734462352,200,15,1,30,False,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_depth': 30, 'bootstrap': False}",0.785853849159828,0.936694021101993,0.9296600234466589,0.9327862446268074,0.9343493552168816,0.9038686987104338,0.059051661820986805,24
13.735559511184693,0.8137830521106348,1.050572681427002,0.09432388684174246,50,15,4,40,True,"{'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_depth': 40, 'bootstrap': True}",0.794841735052755,0.9191090269636577,0.9167643610785463,0.9167643610785463,0.9105119187182493,0.8915982805783509,0.04846247866524169,41
84.35834069252014,2.4582939289075956,1.400893545150757,0.20717303997469488,400,10,8,20,False,"{'n_estimators': 400, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_depth': 20, 'bootstrap': False}",0.7643610785463072,0.8780773739742087,0.8757327080890973,0.88042203985932,0.8776865963266901,0.8552559593591248,0.04547187843947802,83
24.942690992355345,0.8101415985596929,0.9368367671966553,0.07157909228658282,100,15,8,20,False,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 20, 'bootstrap': False}",0.7557639703008988,0.8714341539663931,0.8800312622118015,0.8796404845642829,0.870652598671356,0.8515044939429464,0.04803227999315186,85
123.17826247215271,6.324613803527647,1.6458395004272461,0.17538598167044953,500,20,1,,True,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 1, 'max_depth': None, 'bootstrap': True}",0.82336850332161,0.943728018757327,0.93747557639703,0.9390386869871044,0.9406017975771785,0.9168425166080499,0.04678272748272371,10
60.44858064651489,2.1647281031509773,1.1524927139282226,0.06328151858696791,500,5,4,10,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': False}",0.6701836654943337,0.7940601797577178,0.8007033997655334,0.810863618601016,0.8030480656506448,0.7757717858538492,0.05306662614108434,91
173.76727991104127,7.768254996998789,1.596006727218628,0.07136337809815317,500,20,2,50,False,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 2, 'max_depth': 50, 'bootstrap': False}",0.8167252833137945,0.9421649081672528,0.9351309105119188,0.9425556858147714,0.9382571316920673,0.914966783899961,0.0491961588180341,11
58.52151899337768,1.719688493510833,1.5353005886077882,0.7025089605013388,300,10,8,,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 8, 'max_depth': None, 'bootstrap': True}",0.778819851504494,0.8980070339976554,0.9046502540054708,0.905431809300508,0.9038686987104337,0.8781555295037125,0.04973689192313507,59
69.92206482887268,3.326518587394203,1.6156570434570312,0.36682881783131466,300,15,2,40,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_depth': 40, 'bootstrap': True}",0.8081281750683861,0.9284876905041032,0.9253614693239547,0.930441578741696,0.9284876905041032,0.9041813208284486,0.04805414833286495,22
137.3428343296051,4.618849745793818,1.5381797790527343,0.1634710983911001,500,20,8,40,False,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 8, 'max_depth': 40, 'bootstrap': False}",0.7913247362250879,0.9198905822586948,0.9124658069558421,0.9155920281359906,0.915201250488472,0.8908948808128174,0.04984178556781396,44
44.050059938430785,1.495413357050208,1.2027400970458983,0.1708851657994735,200,15,4,40,True,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_depth': 40, 'bootstrap': True}",0.7971864009378663,0.9210629152012505,0.9163735834310277,0.9187182493161391,0.9171551387260649,0.8940992575224695,0.0484828930995214,39
168.41376066207886,8.940307826817419,1.5876709938049316,0.2527965683233881,400,15,1,50,False,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_depth': 50, 'bootstrap': False}",0.810863618601016,0.949980461117624,0.9425556858147714,0.9476357952325127,0.946463462289957,0.9194998046111763,0.054371201556770665,5
58.60512409210205,1.3068489983757945,1.224278450012207,0.3000188142011155,200,10,6,30,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_depth': 30, 'bootstrap': False}",0.788589292692458,0.9132473622508792,0.9077764751856194,0.9120750293083235,0.9148104728409535,0.8872997264556467,0.04941049195008659,48
127.33922605514526,2.5898520915093077,1.5227500438690185,0.1421880795450099,500,15,8,30,False,"{'n_estimators': 500, 'min_samples_split': 15, 'min_samples_leaf': 8, 'max_depth': 30, 'bootstrap': False}",0.7827276279796795,0.9097303634232122,0.9058225869480265,0.9038686987104337,0.9046502540054708,0.8813599062133646,0.049357305316522784,54
45.56907510757446,0.9376444948990045,1.2213125705718995,0.1847584018203764,200,15,6,20,False,"{'n_estimators': 200, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_depth': 20, 'bootstrap': False}",0.7608440797186401,0.8815943728018757,0.8847205939820242,0.8855021492770614,0.8843298163345057,0.8593982024228215,0.04929464475858344,79
56.92106685638428,1.0533120024184877,1.211850881576538,0.19668831699113107,300,10,6,30,True,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_depth': 30, 'bootstrap': True}",0.7811645173896054,0.8999609222352482,0.8964439234075811,0.9007424775302852,0.8991793669402111,0.8754982415005863,0.04718911526768025,61
150.49094061851503,4.605882456126264,1.532435655593872,0.14568354435884462,500,2,6,40,False,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 6, 'max_depth': 40, 'bootstrap': False}",0.7956232903477921,0.9257522469714732,0.9210629152012505,0.9234075810863619,0.9257522469714732,0.8983196561156701,0.051377616599492935,32
61.57954092025757,2.0504255936941314,1.30303955078125,0.2636680401481472,400,15,4,20,True,"{'n_estimators': 400, 'min_samples_split': 15, 'min_samples_leaf': 4, 'max_depth': 20, 'bootstrap': True}",0.7655334114888629,0.8772958186791715,0.8776865963266901,0.8815943728018757,0.8792497069167644,0.8562719812426728,0.045394437791763366,82
42.27947192192077,1.5099911874144476,1.1517658710479737,0.09585399032693472,500,15,1,10,True,"{'n_estimators': 500, 'min_samples_split': 15, 'min_samples_leaf': 1, 'max_depth': 10, 'bootstrap': True}",0.6709652207893708,0.798358733880422,0.7956232903477921,0.810863618601016,0.7971864009378663,0.7745994529112934,0.05209955695503295,92
23.63051857948303,0.8503004723795723,1.1514268875122071,0.1673656241969164,100,15,6,,True,"{'n_estimators': 100, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_depth': None, 'bootstrap': True}",0.7854630715123095,0.9073856975381008,0.9120750293083235,0.9105119187182493,0.9109026963657679,0.8852676826885503,0.04992639823715004,51
10.101717662811279,1.2124325362947672,0.7835906505584717,0.19093467591510008,50,2,8,30,True,"{'n_estimators': 50, 'min_samples_split': 2, 'min_samples_leaf': 8, 'max_depth': 30, 'bootstrap': True}",0.7667057444314185,0.876905041031653,0.8851113716295428,0.8847205939820242,0.8866744822196171,0.860023446658851,0.046782074642483275,78
21.393810176849364,1.1601675953615065,1.2210923194885255,0.21442403774487542,100,20,4,30,True,"{'n_estimators': 100, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_depth': 30, 'bootstrap': True}",0.785853849159828,0.9030871434153966,0.8995701445877295,0.9007424775302852,0.8980070339976554,0.877452129738179,0.04582913898693688,60
63.38307151794434,2.729388254983001,1.1102234840393066,0.11634985753660146,200,10,6,40,False,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 6, 'max_depth': 40, 'bootstrap': False}",0.7967956232903478,0.9249706916764361,0.9194998046111762,0.9202813599062134,0.9222352481438062,0.8967565455255959,0.050016119461081386,34
32.828436279296874,1.7054052110245654,1.0918893814086914,0.1051715335319313,100,5,8,,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 8, 'max_depth': None, 'bootstrap': False}",0.7897616256350137,0.9167643610785463,0.9194998046111762,0.9136381398983978,0.9183274716686206,0.8915982805783509,0.050956326391003844,41
12.047625970840453,0.8797144956127233,1.0148727416992187,0.1392473404783413,50,20,6,50,True,"{'n_estimators': 50, 'min_samples_split': 20, 'min_samples_leaf': 6, 'max_depth': 50, 'bootstrap': True}",0.7819460726846424,0.9023055881203595,0.9011332551778038,0.9062133645955451,0.908948808128175,0.8801094177413052,0.04916063569975683,57
41.00023698806763,0.9523123107235226,1.4120136737823485,0.3813395169345954,500,20,4,10,True,"{'n_estimators': 500, 'min_samples_split': 20, 'min_samples_leaf': 4, 'max_depth': 10, 'bootstrap': True}",0.6611957796014069,0.7846815162172723,0.7866354044548651,0.8003126221180149,0.7874169597499023,0.7640484564282923,0.05172183904025498,95
60.13155093193054,2.0051955745749983,1.3454578399658204,0.24015942134286403,300,15,6,,True,"{'n_estimators': 300, 'min_samples_split': 15, 'min_samples_leaf': 6, 'max_depth': None, 'bootstrap': True}",0.7846815162172723,0.9120750293083235,0.9132473622508792,0.9112934740132864,0.9155920281359906,0.8873778819851506,0.051368699072739735,47
202.1428138256073,20.124903656050936,1.560377264022827,0.09130719204941116,400,5,1,50,False,"{'n_estimators': 400, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_depth': 50, 'bootstrap': False}",0.8042203985932005,0.9531066822977726,0.9452911293474013,0.952715904650254,0.9538882375928097,0.9218444704962876,0.05889370500405432,3
23.24262590408325,1.576640393070139,0.9188717365264892,0.12510952560053032,50,15,2,,False,"{'n_estimators': 50, 'min_samples_split': 15, 'min_samples_leaf': 2, 'max_depth': None, 'bootstrap': False}",0.8175068386088316,0.9468542399374755,0.9370847987495116,0.9445095740523642,0.9417741305197342,0.9175459163735834,0.050125059662365364,9
